blockN	sndPath	sndName	tsPlay	tsFixAndLoop

-1	a	XF_PercGlas02.wav	1399657158.44179	1399657159.15539
-1	a	XF_PercGlas06.wav	1399657159.15539	1399657159.86859
-1	a	XF_PercGlas03.wav	1399657159.86859	1399657160.58259
-1	a	XF_PercGlas05.wav	1399657160.58259	1399657161.29699
-1	a	XF_PercGlas04.wav	1399657161.29699	1399657162.01019
-1	a	XF_PercGlas07.wav	1399657162.01019	1399657162.7234
-1	a	XF_PercGlas01.wav	1399657162.7234	1399657163.4266
1	ccc	XF_PercGlas16.wav	1399657179.96783	1399657180.67223
1	ccc	XF_PercGlas20.wav	1399657180.67223	1399657181.38303
1	ccc	XF_PercGlas17.wav	1399657181.38303	1399657182.08423
1	ccc	XF_PercGlas19.wav	1399657182.08423	1399657182.79183
1	ccc	XF_PercGlas18.wav	1399657182.79183	1399657183.49223
1	ccc	XF_PercGlas21.wav	1399657183.49223	1399657184.20623
1	ccc	XF_PercGlas15.wav	1399657184.20623	1399657184.91063
2	dddd	XF_PercGlas28.wav	1399657193.35345	1399657194.06305
2	dddd	XF_PercGlas29.wav	1399657194.06305	1399657194.77265
2	dddd	XF_PercGlas24.wav	1399657194.77265	1399657195.47545
2	dddd	XF_PercGlas23.wav	1399657195.47545	1399657196.17585
2	dddd	XF_PercGlas25.wav	1399657196.17585	1399657196.88426
2	dddd	XF_PercGlas27.wav	1399657196.88426	1399657197.59386
2	dddd	XF_PercGlas26.wav	1399657197.59386	1399657198.29866
2	dddd	XF_PercGlas30.wav	1399657198.29866	1399657199.01266
2	dddd	XF_PercGlas22.wav	1399657199.01266	1399657199.71426
3	bb	XF_PercGlas09.wav	1399657209.01188	1399657209.72748
3	bb	XF_PercGlas13.wav	1399657209.72748	1399657210.44068
3	bb	XF_PercGlas10.wav	1399657210.44068	1399657211.15388
3	bb	XF_PercGlas12.wav	1399657211.15388	1399657211.86708
3	bb	XF_PercGlas11.wav	1399657211.86708	1399657212.57068
3	bb	XF_PercGlas14.wav	1399657212.57068	1399657213.28508
3	bb	XF_PercGlas08.wav	1399657213.28508	1399657213.98588
