blockN	sndPath	sndName	tsPlay	tsFixAndLoop

-1	a	XF_PercGlas01.wav	1399646106.71372	1399646107.45532
-1	a	XF_PercGlas05.wav	1399646107.45532	1399646108.17532
-1	a	XF_PercGlas07.wav	1399646108.17532	1399646108.89972
-1	a	XF_PercGlas02.wav	1399646108.89972	1399646109.62852
-1	a	XF_PercGlas03.wav	1399646109.62852	1399646110.35933
-1	a	XF_PercGlas04.wav	1399646110.35933	1399646111.08493
-1	a	XF_PercGlas06.wav	1399646111.08493	1399646111.78933
1	a	XF_PercGlas01.wav	1399646151.3882	1399646152.1206
1	a	XF_PercGlas05.wav	1399646152.1206	1399646152.853
1	a	XF_PercGlas07.wav	1399646152.853	1399646153.5818
1	a	XF_PercGlas02.wav	1399646153.5818	1399646154.3106
1	a	XF_PercGlas03.wav	1399646154.3106	1399646155.0302
1	a	XF_PercGlas04.wav	1399646155.0302	1399646155.7502
1	a	XF_PercGlas06.wav	1399646155.7502	1399646156.459
2	bb	XF_PercGlas08.wav	1399646165.03982	1399646165.78542
2	bb	XF_PercGlas12.wav	1399646165.78542	1399646166.56102
2	bb	XF_PercGlas14.wav	1399646166.56102	1399646167.31542
2	bb	XF_PercGlas09.wav	1399646167.31542	1399646168.06542
2	bb	XF_PercGlas10.wav	1399646168.06542	1399646168.80983
2	bb	XF_PercGlas11.wav	1399646168.80983	1399646169.52783
2	bb	XF_PercGlas13.wav	1399646169.52783	1399646170.23343
3	e	XF_PercGlas31.wav	1399646207.18029	1399646207.90949
3	e	XF_PercGlas34.wav	1399646207.90949	1399646208.6363
3	e	XF_PercGlas32.wav	1399646208.6363	1399646209.3547
3	e	XF_PercGlas33.wav	1399646209.3547	1399646210.0571
4	dddd	XF_PercGlas29.wav	1399646235.14194	1399646235.89274
4	dddd	XF_PercGlas25.wav	1399646235.89274	1399646236.62594
4	dddd	XF_PercGlas22.wav	1399646236.62594	1399646237.38315
4	dddd	XF_PercGlas30.wav	1399646237.38315	1399646238.11155
4	dddd	XF_PercGlas24.wav	1399646238.11155	1399646238.86195
4	dddd	XF_PercGlas23.wav	1399646238.86195	1399646239.61355
4	dddd	XF_PercGlas26.wav	1399646239.61355	1399646240.36955
4	dddd	XF_PercGlas27.wav	1399646240.36955	1399646241.09795
4	dddd	XF_PercGlas28.wav	1399646241.09795	1399646241.81075
5	ccc	XF_PercGlas15.wav	1399646278.75162	1399646279.47842
5	ccc	XF_PercGlas19.wav	1399646279.47842	1399646280.20922
5	ccc	XF_PercGlas21.wav	1399646280.20922	1399646280.92682
5	ccc	XF_PercGlas16.wav	1399646280.92682	1399646281.64682
5	ccc	XF_PercGlas17.wav	1399646281.64682	1399646282.36802
5	ccc	XF_PercGlas18.wav	1399646282.36802	1399646283.09883
5	ccc	XF_PercGlas20.wav	1399646283.09883	1399646283.80403
